date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:44:19	8307/8307	---M--	200	added ('OK')	image/jpeg	etag:%2231d7a0924bac446d8617e20ea06e8636%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/tutti-bon-bon-cats.jpg?1512985132	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/tutti-bon-bon-cats4e2b.jpg	(from https://www.causesforanimals.com/cats-for-adoption.html)
20:44:19	8990/8990	---M--	200	added ('OK')	image/png	etag:%22652d7afff4425deabf316357f360c74e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/1314904.png?121	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/13149044c56.png	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:20	46977/46977	---M-Z	200	added ('OK')	text/html	etag:W/%2227bd9defa7b552613576d5be0725a06c-gzip%22	https://www.causesforanimals.com/new-pre-adoption-questionnaire.html	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/new-pre-adoption-questionnaire.html	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:20	8168/8168	---M--	200	added ('OK')	image/jpeg	etag:%2263a3ac3a3395538875f1af3b038ac47c%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5092789.jpg?235	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/5092789577e.jpg	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:20	9437/9437	---M--	200	added ('OK')	image/png	etag:%220caa2a6c157acd6be7068ec394c71bc3%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5019867.png?127	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/5019867ec5d.png	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:21	9148/9148	---M--	200	added ('OK')	image/png	etag:%2275614bbb85a5cfc99a25523f3f7318f7%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5342596.png?122	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/5342596a0a0.png	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:21	9958/9958	---M--	200	added ('OK')	image/png	etag:%220b790fa97e66436e9029422422299fba%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/2606999.png?127	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/2606999ec5d.png	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:21	11873/11873	---M--	200	added ('OK')	image/jpeg	etag:%22c549aa4aafa27e475e69b10c6878be16%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/chap.jpg?1492492438	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/chapf3ed.jpg	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:22	8481/8481	---M--	200	added ('OK')	image/png	etag:%22857f9ea9a57d40f0755a581732bc3049%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/8009183.png?136	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/800918342a0.png	(from https://www.causesforanimals.com/cas-adoption-process.html)
20:44:23	27632/27632	---M--	200	added ('OK')	image/jpeg	etag:%22169333c69584df4a068b57a2b377dc5f%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5538409.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/5538409.jpg	(from https://www.causesforanimals.com/adoption-charges.html)
20:44:23	8626/8626	---M--	200	added ('OK')	image/png	etag:%222db345dafff1585942ad22c656737d9d%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/3962959.png?151	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/3962959a8f1.png	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:23	10443/10443	---M--	200	added ('OK')	image/png	etag:%223cc0cb458d5cba14ed3ea3926989408f%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/1158475.png?180	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/11584750451.png	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:24	7115/7115	---M--	200	added ('OK')	image/png	etag:%2228c2a847689834f6f3757f4548bf3526%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5462733.png?154	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/54627331d7f.png	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:24	9703/9703	---M--	200	added ('OK')	image/png	etag:%229cd32a6d9f1469d5afc9226cf8a3f56e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/5335356.png?209	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/5335356b1d1.png	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:24	8648/8648	---M--	200	added ('OK')	image/jpeg	etag:%2276953439c5e48dc64985a58e8391f1ff%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/streetdog4_2.jpg?1487136161	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/streetdog4_22689.jpg	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:24	4766/4766	---M--	200	added ('OK')	image/jpeg	etag:%22bbc1fc1c9d5074c4e8b179d803ee3f1e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/6102108.jpg?157	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/61021086c4b.jpg	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:25	8341/8341	---M--	200	added ('OK')	image/jpeg	etag:%223a53386bf166f1d2b6596c3f2aae9ed2%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/2808514.jpg?133	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/28085149fc3.jpg	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:25	4329/4329	---M--	200	added ('OK')	image/jpeg	etag:%22a84ef0f0613d2d019429b38c5846b6c8%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/1021146.jpg?125	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/10211463def.jpg	(from https://www.causesforanimals.com/animals-in-our-care.html)
20:44:26	8032/8032	---M--	200	added ('OK')	image/png	etag:%2210e83248bb2747b876fc39c8bda55356%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/___4569224.png	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/___4569224.png	(from https://www.causesforanimals.com/puppy-club.html)
20:44:26	4606/4606	---M--	200	added ('OK')	image/jpeg	etag:%22bbe8e7c6356f9d554148580532786438%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/brun-02.jpg?1602163409	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/brun-02079c.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:26	4412/4412	---M--	200	added ('OK')	image/jpeg	etag:%22a78612fded272985634f9f42e7b319bc%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/java-02.jpg?1602163626	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/java-02a1f5.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:26	3804/3804	---M--	200	added ('OK')	image/jpeg	etag:%2256aff294c90992d7a9cb48a844da524d%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/neve-02.jpg?1602163618	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/neve-02e570.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:27	4528/4528	---M--	200	added ('OK')	image/jpeg	etag:%22ac7a017774b85bb459413c29d1880fb2%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/savannah-02.jpg?1602163611	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/savannah-0258b1.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:27	5083/5083	---M--	200	added ('OK')	image/jpeg	etag:%22887472323e95572e5560183201d62cd5%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/polly-02_1.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/polly-02_1.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:27	6306/6306	---M--	200	added ('OK')	image/jpeg	etag:%22fab64c22738adf843410fe88f6f975e9%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/1291411_3.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/1291411_3.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:27	16621/16621	---M--	200	added ('OK')	image/jpeg	etag:%22a733545e07eb9d7fa8b604717d645f08%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/9935605_3.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/9935605_3.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:28	10560/10560	---M--	200	added ('OK')	image/png	etag:%221f48c6cf4454136d1e3142125efb7db3%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/4463108_3.png	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/4463108_3.png	(from https://www.causesforanimals.com/puppy-club.html)
20:44:28	9753/9753	---M--	200	added ('OK')	image/png	etag:%228601c7d0ade650cb75e14515e41d7841%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/6734990_3.png	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/6734990_3.png	(from https://www.causesforanimals.com/puppy-club.html)
20:44:28	24498/24498	---M--	200	added ('OK')	image/jpeg	etag:%22f5af35468c4088b0a22d18e79396ff6a%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/3605740_3.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/3605740_3.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:28	28094/28094	---M--	200	added ('OK')	image/png	etag:%22300b8bd95aa745d35493bb41a5118108%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/6782755_3.png	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/6782755_3.png	(from https://www.causesforanimals.com/puppy-club.html)
20:44:29	14139/14139	---M--	200	added ('OK')	image/jpeg	etag:%222ed97fbc234fbbf30169a39d1124ff66%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/weebly-2020-05-01-14-20-03_orig.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/weebly-2020-05-01-14-20-03_orig.jpg	(from https://www.causesforanimals.com/puppy-club.html)
20:44:30	136179/136179	---M--	200	added ('OK')	image/jpeg	etag:%223d248070b83b137d14ab5b07907e9097%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/projectadore2020-png-2020-03-11-09-27-00_orig.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/projectadore2020-png-2020-03-11-09-27-00_orig.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:30	992068/992068	---M--	200	added ('OK')	image/jpeg	etag:%22b5855ff6e53531482827e7ec839c0b33%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/projectadore2020.png_2020-03-11_09-27-00.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/projectadore2020.png_2020-03-11_09-27-00.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:30	5356/5356	---M--	200	added ('OK')	image/jpeg	etag:%22269c8ad2fc83c84a2c8f2d9711b4d1e1%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/khartik-01_1.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/khartik-01_1.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:31	6503/6503	---M--	200	added ('OK')	image/jpeg	etag:%229c4133b5e19d46c64e9aaa680efb270d%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/lila-cropped_1.jpg	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/lila-cropped_1.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:31	5785/5785	---M--	200	added ('OK')	image/jpeg	etag:%2263e50c933835c8b787b21441f7bfdb56%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/1_45.jpg?1562653644	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/1_4520a2.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:31	5266/5266	---M--	200	added ('OK')	image/jpeg	etag:%22e2dafec4233d63a49ba5e963c2ee01e4%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/meimeic_4.jpg?1562653813	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/meimeic_463f8.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:31	5720/5720	---M--	200	added ('OK')	image/jpeg	etag:%22e4d391ceb77e901ade587feda41662cd%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/_7492080.jpg?1540432249	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/_7492080b8df.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:32	5947/5947	---M--	200	added ('OK')	image/jpeg	etag:%2280ed923306cdca7080e693678b0b2d20%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/counrtney11c.jpg?1562653515	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/counrtney11c608a.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:32	5646/5646	---M--	200	added ('OK')	image/jpeg	etag:%229cf131446e803ea0ff936009b34d9c07%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_9475083.jpg?1562653821	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_9475083e744.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:32	5383/5383	---M--	200	added ('OK')	image/jpeg	etag:%228d6931ddba996d3d1d433adc702b6f6a%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_2578953.jpg?1540432291	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_2578953b375.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:33	6419/6419	---M--	200	added ('OK')	image/jpeg	etag:%2284b7a65fc7db01bfb9a74231388d371e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/jewelc_1.jpg?1541584078	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/jewelc_16fa3.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:33	5802/5802	---M--	200	added ('OK')	image/jpeg	etag:%22d16c9d7d3a06d680d78e48d173fa78e2%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_5906677.jpg?1562134273	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/_59066778235.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:33	6595/6595	---M--	200	added ('OK')	image/jpeg	etag:%227deebcc1b65c73c89ea417e5b49f927e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/jimmysq_2.jpg?1562134268	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/jimmysq_259b8.jpg	(from https://www.causesforanimals.com/hdb-approved.html)
20:44:34	34802/34802	---M--	200	added ('OK')	image/jpeg	etag:%222fa4ea523cc59d9eafefe2b5d3493e51%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/119020477-1595254133969609-5451544324017593001-n.jpg?1599618926	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/119020477-1595254133969609-5451544324017593001-n6334.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:34	48127/48127	---M--	200	added ('OK')	image/jpeg	etag:%2208e384ea91a5594d58797c7a2af54e2b%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/118790163-1592344827593873-3046380165980877041-o.jpg?1599619054	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/118790163-1592344827593873-3046380165980877041-oa552.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:35	57444/57444	---M--	200	added ('OK')	image/jpeg	etag:%22ec354d6f7389debeb18f22a69bb58fdb%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117883010-1580197025475320-7811631670225422103-o.jpg?1599619211	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117883010-1580197025475320-7811631670225422103-o7c3f.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:35	4504/4504	---M--	200	added ('OK')	image/jpeg	etag:%2286608dc580fa24d84732b875a0d6b73c%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/milan1.jpg?1600326613	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/milan12699.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:35	5729/5729	---M--	200	added ('OK')	image/jpeg	etag:%2274a818ee3c9fb50ac8f510eaad8c1b78%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/img-20200818-wa0115.jpg?1600327137	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/img-20200818-wa011569c9.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:35	5064/5064	---M--	200	added ('OK')	image/jpeg	etag:%224fc186b46146ae03dd831121fdcfeee0%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117232926-1565938020234554-8950146275495830949-n.jpg?1599618401	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117232926-1565938020234554-8950146275495830949-n04b7.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:35	42138/42138	---M--	200	added ('OK')	image/jpeg	etag:%224e2451b3968cecc0eff4e7324a08a52a%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117338879-1575817815913241-3323235353570869940-o.jpg?1599619339	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/117338879-1575817815913241-3323235353570869940-o13a0.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:36	4689/4689	---M--	200	added ('OK')	image/jpeg	etag:%221563081934e3be73939e348432b7fd2f%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/3_33.jpg?1599617198	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/3_33bb00.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:36	5110/5110	---M--	200	added ('OK')	image/jpeg	etag:%229e196b5a140864ce4317731fdfe9713e%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/angel-cropped_2.jpg?1597320476	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/angel-cropped_218b1.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:36	5348/5348	---M--	200	added ('OK')	image/jpeg	etag:%2277cf57ba771358bf248f440f632a40fe%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/113268915-1552937781534578-8816831992210508916-n.jpg?1598336830	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/113268915-1552937781534578-8816831992210508916-n14a0.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:36	6806/6806	---M--	200	added ('OK')	image/jpeg	etag:%229389969609f11b654e05b46d7df16bf1%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/0766a27a-5d7c-4ffe-aee4-c9142c883018.jpg?1597320119	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/0766a27a-5d7c-4ffe-aee4-c9142c8830189fd3.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:37	6429/6429	---M--	200	added ('OK')	image/jpeg	etag:%22b74b8d052897ae91c0fbdc0b6654a052%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/ava-01.jpg?1588753839	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/ava-01b58c.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:37	5128/5128	---M--	200	added ('OK')	image/jpeg	etag:%2277ebb1241d9ac230dd78fa518f9ef475%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/ali-baba-01.jpg?1593427397	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/ali-baba-0162e3.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:37	6075/6075	---M--	200	added ('OK')	image/jpeg	etag:%222a95567d315eab10f6b9c88d502da7ef%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/bobbibrown01.jpg?1596164517	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/bobbibrown01d781.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:37	4466/4466	---M--	200	added ('OK')	image/jpeg	etag:%22382c70b9e3bd945bb3bbbb4595364421%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/jerriec.jpg?1593656434	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/jerriec84b7.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:38	4428/4428	---M--	200	added ('OK')	image/jpeg	etag:%220de5c7f2c5f2d74455c2a043b176c9ee%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/ameliac.jpg?1593656448	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/ameliacae42.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:38	5317/5317	---M--	200	added ('OK')	image/jpeg	etag:%221d69f7b1d9a0db04854b28cbbb26015b%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/published/albertc.jpg?1593656246	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/published/albertc76eb.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:38	5380/5380	---M--	200	added ('OK')	image/jpeg	etag:%22aa219be2e6d8fcc426e97770433e3d3f%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/bruno-01.jpg?1585554369	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/bruno-01e5b4.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:38	8916/8916	---M--	200	added ('OK')	image/jpeg	etag:%229f1b09f087bd03a870d9f827e2befa14%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/3_27.jpg?1588753847	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/3_279f25.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:39	6896/6896	---M--	200	added ('OK')	image/jpeg	etag:%22d36b0ed1c78918d3a0d3ca81ad1bf32b%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/dixy2.jpg?1589456222	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/dixy255ff.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
20:44:39	8025/8025	---M--	200	added ('OK')	image/jpeg	etag:%22c227226130b624ffee5b856e5639827a%22	https://www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/missy1.jpg?1589456491	C:/Users/talle/PycharmProjects/interview_prep_python/CS4249/Causeforanimals/www.causesforanimals.com/uploads/1/0/8/3/10832582/editor/missy1c57c.jpg	(from https://www.causesforanimals.com/gone-to-good-homes.html)
