id,image,details,hdb_approved,gender,date_of_birth,name,age
356,https://cdn2.thedogapi.com/images/HkH1K_nBX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2011,Belle,9
357,https://cdn2.thedogapi.com/images/w1Cal_vrT.jpg,"Loyal, Independent, Intelligent, Brave",True,M,2014,Akbash Dog,6
358,https://cdn2.thedogapi.com/images/pB43UCgl4.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",False,F,2013,Alaskan Malamute,7
359,https://cdn2.thedogapi.com/images/Vsyiy9oyS.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",True,M,2012,American Bully,8
360,https://cdn2.thedogapi.com/images/kg9CXjYml.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",True,F,2010,American Eskimo Dog (Miniature),10
361,https://cdn2.thedogapi.com/images/RG55aK2bn.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",False,M,2011,American Eskimo Dog (Miniature),9
362,https://cdn2.thedogapi.com/images/Dkqdl0c6N.jpg,"Stubborn, Curious, Playful, Adventurous, Active, Fun-loving",True,M,2016,Affenpinscher,4
363,https://cdn2.thedogapi.com/images/ttTgbx8Fu.jpg,"Stubborn, Curious, Playful, Adventurous, Active, Fun-loving",True,M,2008,Affenpinscher,12
364,https://cdn2.thedogapi.com/images/uEPB98jBS.jpg,"Friendly, Energetic, Loyal, Gentle, Confident",True,M,2016,Alaskan Husky,4
365,https://cdn2.thedogapi.com/images/-HgpNnGXl.jpg,"Friendly, Energetic, Loyal, Gentle, Confident",True,M,2012,Alaskan Husky,8
366,https://cdn2.thedogapi.com/images/ERkUOeH7y.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Rocco,5
367,https://cdn2.thedogapi.com/images/edNIMgpSw.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2010,Loki,10
368,https://cdn2.thedogapi.com/images/YmaAJ-aLR.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2013,Jameson,7
369,https://cdn2.thedogapi.com/images/G1ZfvP381.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2012,Gucci,8
370,https://cdn2.thedogapi.com/images/TNJUCKvPP.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2018,Nina,2
371,https://cdn2.thedogapi.com/images/dhXSUo4aC.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Bella,5
372,https://cdn2.thedogapi.com/images/D3R7H5v0o.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2012,Winnie,8
373,https://cdn2.thedogapi.com/images/Tu1CbaVud.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2016,Bearded Collie,4
374,https://cdn2.thedogapi.com/images/kuw1NLcID.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,F,2017,Bearded Collie,3
375,https://cdn2.thedogapi.com/images/ERP03yUnq.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2016,Bearded Collie,4
376,https://cdn2.thedogapi.com/images/YPDnk0_5g.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2017,Bearded Collie,3
377,https://cdn2.thedogapi.com/images/C-1H0CF1I.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2017,Bearded Collie,3
378,https://cdn2.thedogapi.com/images/eHenFc9qF.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2014,Bearded Collie,6
379,https://cdn2.thedogapi.com/images/BjFmVohkU.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2011,Bearded Collie,9
380,https://cdn2.thedogapi.com/images/Ov_Rzma1O.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2018,Border Collie,2
381,https://cdn2.thedogapi.com/images/iFf6heV3L.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2015,Border Collie,5
382,https://cdn2.thedogapi.com/images/8WPhRloCS.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2014,Bull Terrier,6
383,https://cdn2.thedogapi.com/images/6Dj7tp_vB.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",True,M,2013,Bull Terrier,7
384,https://cdn2.thedogapi.com/images/4ZHgQqnSr.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,M,2012,Cocker Spaniel,8
385,https://cdn2.thedogapi.com/images/GFVvIZ0B3.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,M,2011,Cocker Spaniel,9
386,https://cdn2.thedogapi.com/images/BQX_0_22x.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,M,2015,Cocker Spaniel,5
387,https://cdn2.thedogapi.com/images/3PjHlQbkV.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2010,Finnish Spitz,10
388,https://cdn2.thedogapi.com/images/hS_-gIE3G.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2018,Finnish Spitz,2
389,https://cdn2.thedogapi.com/images/OYFKZ848K.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,F,2011,Finnish Spitz,9
390,https://cdn2.thedogapi.com/images/dSaV-OCxy.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2016,Kooikerhondje,4
391,https://cdn2.thedogapi.com/images/S9a_qUna4.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2010,Kooikerhondje,10
392,https://cdn2.thedogapi.com/images/pxtkPmg3b.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,M,2013,Saint Bernard,7
393,https://cdn2.thedogapi.com/images/0V7KO5BZ0.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2018,Saint Bernard,2
394,https://cdn2.thedogapi.com/images/tFQkJi_-6.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2018,Saluki,2
395,https://cdn2.thedogapi.com/images/B35dV8-1_.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2013,Saluki,7
396,https://cdn2.thedogapi.com/images/ZjkHW13DK.jpg,"Aloof, Reserved, Intelligent, Quiet",False,F,2008,Saluki,12
397,https://cdn2.thedogapi.com/images/MOIDBgbt_.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2015,Shiba Inu,5
398,https://cdn2.thedogapi.com/images/VyBXzOjjR.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2012,Shiba Inu,8
399,https://cdn2.thedogapi.com/images/GlfNCIUjz.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2015,Shiba Inu,5
400,https://cdn2.thedogapi.com/images/wRP-CQQJy.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,F,2008,Tibetan Terrier,12
401,https://cdn2.thedogapi.com/images/tmzeu6ID_.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,F,2008,Standard Schnauzer,12
402,https://cdn2.thedogapi.com/images/GZeDDro7-.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,M,2010,Standard Schnauzer,10
403,https://cdn2.thedogapi.com/images/ox3EFDyso.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2009,Belle,11
404,https://cdn2.thedogapi.com/images/Ud5h8uxCO.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2016,Harry,4
405,https://cdn2.thedogapi.com/images/S1_8kx5Nm_1280.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",False,F,2015,Akita,5
406,https://cdn2.thedogapi.com/images/BkMQll94X_1280.jpg,"Affectionate, Lively, Agile, Curious, Happy, Active",True,M,2012,Basset Bleu de Gascogne,8
407,https://cdn2.thedogapi.com/images/HJGzbx9Nm_1280.jpg,"Gregarious, Docile, Willful, Friendly",False,M,2018,Bulldog,2
408,https://cdn2.thedogapi.com/images/r1rrWe5Em_1280.jpg,"Alert, Quick, Dominant, Powerful, Calm, Strong",True,M,2015,Caucasian Shepherd (Ovcharka),5
409,https://cdn2.thedogapi.com/images/B1ruWl94Q_1280.jpg,"Suspicious, Affectionate, Devoted, Reserved, Independent, Loving",True,M,2015,Chinese Shar-Pei,5
410,https://cdn2.thedogapi.com/images/S1KMGg5Vm_1280.jpg,"Friendly, Keen, Faithful, Calm, Courageous",False,F,2018,Finnish Lapphund,2
411,https://cdn2.thedogapi.com/images/SJ5vzx5NX_1280.jpg,"Fearless, Alert, Loyal, Confident, Gay, Eager",True,F,2013,Gordon Setter,7
412,https://cdn2.thedogapi.com/images/ryoYGec4Q_1280.jpg,"Self-important, Inquisitive, Alert, Companionable, Sensitive, Watchful",True,F,2015,Griffon Bruxellois,5
413,https://cdn2.thedogapi.com/images/S1osGeqVm_1280.jpg,"Affectionate, Energetic, Lively, Independent, Playful, Companionable",False,F,2012,Irish Setter,8
414,https://cdn2.thedogapi.com/images/Bko0fl547_1280.jpg,"Steady, Fearless, Affectionate, Independent, Gentle, Calm",False,M,2010,Komondor,10
415,https://cdn2.thedogapi.com/images/rJFJVxc4m_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2018,Poodle (Toy),2
416,https://cdn2.thedogapi.com/images/HkXWNl9E7_1280.jpg,"Affectionate, Lively, Inquisitive, Alert, Intelligent, Loving",False,F,2009,Rat Terrier,11
417,https://cdn2.thedogapi.com/images/HJHmix5NQ_1280.jpg,"Affectionate, Spirited, Energetic, Playful, Intelligent, Faithful",True,M,2016,Soft Coated Wheaten Terrier,4
418,https://cdn2.thedogapi.com/images/rk5Eoe5Nm_1280.jpg,"Docile, Friendly, Affectionate, Loyal, Patient, Gentle",True,F,2009,Spinone Italiano,11
419,https://cdn2.thedogapi.com/images/B12BnxcVQ_1280.jpg,"Bold, Independent, Confident, Intelligent, Courageous",False,F,2010,Yorkshire Terrier,10
420,https://cdn2.thedogapi.com/images/ryLA3P64Q.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2008,Maya,12
421,https://cdn2.thedogapi.com/images/HkqQQaT4m.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2015,Duke,5
422,https://cdn2.thedogapi.com/images/r14eVa6EX.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2008,Shelby,12
423,https://cdn2.thedogapi.com/images/B13bEapEX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Brady,3
424,https://cdn2.thedogapi.com/images/Byj_FOnSQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2012,Brady,8
425,https://cdn2.thedogapi.com/images/W2nbhuint_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2015,Wrigley,5
426,https://cdn2.thedogapi.com/images/42QrDrylc.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",True,F,2011,Alaskan Malamute,9
427,https://cdn2.thedogapi.com/images/_gn8GLrE6.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",True,M,2018,American Eskimo Dog (Miniature),2
428,https://cdn2.thedogapi.com/images/qBYpfkZr1.jpg,"Kind, Sweet-Tempered, Loyal, Independent, Intelligent, Loving",True,M,2011,American Foxhound,9
429,https://cdn2.thedogapi.com/images/rTwAJOvf4.jpg,"Loving, Protective, Trainable, Dutiful, Responsible",True,F,2013,Alapaha Blue Blood Bulldog,7
430,https://cdn2.thedogapi.com/images/w8R5H5Po9.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Gigi,5
431,https://cdn2.thedogapi.com/images/BPswUgFkK.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2017,Chico,3
432,https://cdn2.thedogapi.com/images/oG7h1MuxP.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2014,Brandy,6
433,https://cdn2.thedogapi.com/images/su7E6oU5G.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2017,Roxy,3
434,https://cdn2.thedogapi.com/images/0VnnRdsId.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2012,Max,8
435,https://cdn2.thedogapi.com/images/1kDClP_UR.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2012,Chewy,8
436,https://cdn2.thedogapi.com/images/J48gxM23-.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2009,Bearded Collie,11
437,https://cdn2.thedogapi.com/images/ena5znPUB.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2018,Bearded Collie,2
438,https://cdn2.thedogapi.com/images/e4Y3H4WI3.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2008,Border Collie,12
439,https://cdn2.thedogapi.com/images/MnFVJ4XuT.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2011,Border Collie,9
440,https://cdn2.thedogapi.com/images/CIM1p1uFh.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2008,Border Collie,12
441,https://cdn2.thedogapi.com/images/6qroETuH-.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2016,Bull Terrier,4
442,https://cdn2.thedogapi.com/images/eNM4W5f1S.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",True,F,2018,Chesapeake Bay Retriever,2
443,https://cdn2.thedogapi.com/images/aJ6N5Kf-l.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,M,2014,Cocker Spaniel,6
444,https://cdn2.thedogapi.com/images/PGu6NhvGG.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,M,2012,Cocker Spaniel,8
445,https://cdn2.thedogapi.com/images/mAdKLn7Rv.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2015,Kooikerhondje,5
446,https://cdn2.thedogapi.com/images/t7FefmYNk.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,F,2010,Saint Bernard,10
447,https://cdn2.thedogapi.com/images/Fw1MZmoRL.png,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2015,Saint Bernard,5
448,https://cdn2.thedogapi.com/images/sHPfcmVsV.jpg,"Aloof, Reserved, Intelligent, Quiet",False,F,2018,Saluki,2
449,https://cdn2.thedogapi.com/images/GtX_Z2Stg.jpg,"Aloof, Reserved, Intelligent, Quiet",True,F,2013,Saluki,7
450,https://cdn2.thedogapi.com/images/vPQGloamD.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2018,Saluki,2
451,https://cdn2.thedogapi.com/images/Lilx1EKTI.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2013,Shiba Inu,7
452,https://cdn2.thedogapi.com/images/5TKMTrS09.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2009,Shiba Inu,11
453,https://cdn2.thedogapi.com/images/1MWLW6AFy.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,M,2015,Shiba Inu,5
454,https://cdn2.thedogapi.com/images/PC-xwUpYj.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2016,Samson,4
455,https://cdn2.thedogapi.com/images/Byd0xl5VX_1280.jpg,"Protective, Loyal, Gentle, Intelligent, Familial, Rational",True,F,2008,Bouvier des Flandres,12
456,https://cdn2.thedogapi.com/images/HkAVQl9VX_1280.jpg,"Good-natured, Affectionate, Dignified, Protective, Calm, Courageous",False,M,2018,Mastiff,2
457,https://cdn2.thedogapi.com/images/BkgKXlqE7_1280.jpg,"Hardy, Affectionate, Energetic, Sensitive, Intelligent",False,M,2016,Norwich Terrier,4
458,https://cdn2.thedogapi.com/images/ryPgVl5N7_1280.jpg,"Energetic, Agile, Loyal, Obedient, Intelligent, Faithful",True,M,2016,Puli,4
459,https://cdn2.thedogapi.com/images/HJf4jl9VX_1280.jpg,"Trainable, Diligent, Affectionate, Loyal, Athletic, Intelligent",True,M,2013,Spanish Water Dog,7
460,https://cdn2.thedogapi.com/images/SkM9sec47_1280.jpg,"Strong Willed, Tenacious, Aloof, Stubborn, Intelligent, Protective",False,F,2016,Tibetan Mastiff,4
461,https://cdn2.thedogapi.com/images/Bkov76pEm.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2015,Fiona,5
462,https://cdn2.thedogapi.com/images/r1dgtOnBm_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2014,Beau,6
463,https://cdn2.thedogapi.com/images/r1mfYO2S7_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Shelby,7
464,https://cdn2.thedogapi.com/images/H1LsFdnrm_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2009,Mickey,11
465,https://cdn2.thedogapi.com/images/QIZB_XEt5.jpg,"Loyal, Independent, Intelligent, Brave",False,M,2008,Akbash Dog,12
466,https://cdn2.thedogapi.com/images/A3mLu3WQ2.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",False,M,2017,Alaskan Malamute,3
467,https://cdn2.thedogapi.com/images/-WmEa4zCU.jpg,"Friendly, Assertive, Energetic, Loyal, Gentle, Confident, Dominant",True,F,2015,American Bulldog,5
468,https://cdn2.thedogapi.com/images/PTBCQmT0h.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",False,F,2014,American Bully,6
469,https://cdn2.thedogapi.com/images/A3iocPBuU.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",True,M,2012,American Eskimo Dog,8
470,https://cdn2.thedogapi.com/images/k4vWnFdL2.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Afghan Hound,7
471,https://cdn2.thedogapi.com/images/4WiUpv_4W.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Afghan Hound,10
472,https://cdn2.thedogapi.com/images/7SvcbMRCC.jpg,"Wild, Hardworking, Dutiful",True,F,2012,African Hunting Dog,8
473,https://cdn2.thedogapi.com/images/GGxeNU9xg.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2016,Baxter,4
474,https://cdn2.thedogapi.com/images/Nryvx7PIf.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2010,Miley,10
475,https://cdn2.thedogapi.com/images/5cTBLUIxD.png,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2011,Missie,9
476,https://cdn2.thedogapi.com/images/NiCOjrJTY.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2010,Jax,10
477,https://cdn2.thedogapi.com/images/0OZkPtVZe.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2011,Rudy,9
478,https://cdn2.thedogapi.com/images/tdM6VZ6jN.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2011,Honey,9
479,https://cdn2.thedogapi.com/images/yzeoglHyi.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2011,Roscoe,9
480,https://cdn2.thedogapi.com/images/4UcpAcdLm.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",True,M,2013,Chesapeake Bay Retriever,7
481,https://cdn2.thedogapi.com/images/_swBxzzqn.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,M,2014,Cocker Spaniel,6
482,https://cdn2.thedogapi.com/images/NPwhpJnSe.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,F,2011,Cocker Spaniel,9
483,https://cdn2.thedogapi.com/images/dL8IihY5U.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,F,2010,Cocker Spaniel,10
484,https://cdn2.thedogapi.com/images/6_lwtm_Zr.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,M,2010,Finnish Spitz,10
485,https://cdn2.thedogapi.com/images/DgnedQ-Zq.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,M,2018,Finnish Spitz,2
486,https://cdn2.thedogapi.com/images/0BCb5tCrx.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2014,Finnish Spitz,6
487,https://cdn2.thedogapi.com/images/Sofwmusxk.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2012,Kooikerhondje,8
488,https://cdn2.thedogapi.com/images/YbXK-k96Y.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2010,Kooikerhondje,10
489,https://cdn2.thedogapi.com/images/ELeE5ayvN.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2016,Kooikerhondje,4
490,https://cdn2.thedogapi.com/images/abEQrziLx.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2010,Kooikerhondje,10
491,https://cdn2.thedogapi.com/images/uHgHH6y4h.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2013,Kooikerhondje,7
492,https://cdn2.thedogapi.com/images/L4ED868m_.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2009,Kooikerhondje,11
493,https://cdn2.thedogapi.com/images/z4xMdelMo.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2014,Kooikerhondje,6
494,https://cdn2.thedogapi.com/images/mVTsbAG4B.png,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2009,Kooikerhondje,11
495,https://cdn2.thedogapi.com/images/V8hgHJeCp.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,F,2017,Saint Bernard,3
496,https://cdn2.thedogapi.com/images/WnlEwrwi-.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2009,Saint Bernard,11
497,https://cdn2.thedogapi.com/images/36h5QYitP.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2015,Saint Bernard,5
498,https://cdn2.thedogapi.com/images/KozrdsGZv.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2014,Saint Bernard,6
499,https://cdn2.thedogapi.com/images/12GTwG4Bj.jpg,"Aloof, Reserved, Intelligent, Quiet",True,M,2013,Saluki,7
500,https://cdn2.thedogapi.com/images/VdUHW9aaz.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2013,Saluki,7
501,https://cdn2.thedogapi.com/images/7uD2oxNHg.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,F,2017,Shiba Inu,3
502,https://cdn2.thedogapi.com/images/YAMPxIL4c.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,F,2010,Shiba Inu,10
503,https://cdn2.thedogapi.com/images/tYnqlqNkz.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2017,Shiba Inu,3
504,https://cdn2.thedogapi.com/images/qwqPTppkA.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2011,Shiba Inu,9
505,https://cdn2.thedogapi.com/images/O9aaUjez3.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,F,2013,Tibetan Terrier,7
506,https://cdn2.thedogapi.com/images/6f5n_42mB.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",False,M,2016,Tibetan Terrier,4
507,https://cdn2.thedogapi.com/images/aykgweM5t.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2011,Teddy,9
508,https://cdn2.thedogapi.com/images/TXXuNa4by.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2012,Ziggy,8
509,https://cdn2.thedogapi.com/images/SJZIJgqEX_1280.jpg,"Outgoing, Friendly, Alert, Confident, Intelligent, Courageous",False,F,2010,Airedale Terrier,10
510,https://cdn2.thedogapi.com/images/rJxieg9VQ_1280.jpg,"Friendly, Intelligent, Active",True,F,2008,Bluetick Coonhound,12
511,https://cdn2.thedogapi.com/images/HyWNfxc47_1280.jpg,"Playful, Affectionate, Keen, Sociable, Lively, Alert, Easygoing, Patient, Athletic, Bright",False,F,2016,French Bulldog,4
512,https://cdn2.thedogapi.com/images/B1ADQg94X_1280.jpg,"Self-confidence, Fearless, Spirited, Companionable, Happy, Lovable",True,F,2015,Norfolk Terrier,5
513,https://cdn2.thedogapi.com/images/rJ6iQeqEm_1280.jpg,"Tenacious, Outgoing, Friendly, Bold, Playful, Protective",True,M,2009,Pembroke Welsh Corgi,11
514,https://cdn2.thedogapi.com/images/BkrJjgcV7_1280.jpg,"Clever, Spunky, Outgoing, Friendly, Affectionate, Lively, Alert, Loyal, Independent, Playful, Gentle, Intelligent, Happy, Active, Courageous",True,F,2018,Shih Tzu,2
515,https://cdn2.thedogapi.com/images/r14M3e9E7_1280.jpg,"Self-confidence, Aloof, Fearless, Alert, Companionable, Eager",False,M,2008,White Shepherd,12
516,https://cdn2.thedogapi.com/images/ryo54a6V7.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2013,Cisco,7
517,https://cdn2.thedogapi.com/images/SyNQKd3HQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Lady,5
518,https://cdn2.thedogapi.com/images/srEbgkWEe.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",True,F,2011,American Bully,9
519,https://cdn2.thedogapi.com/images/0LJiOVlxp.jpg,"Stubborn, Curious, Playful, Adventurous, Active, Fun-loving",True,M,2018,Affenpinscher,2
520,https://cdn2.thedogapi.com/images/H_9Mcf3yk.jpg,"Loving, Protective, Trainable, Dutiful, Responsible",False,M,2015,Alapaha Blue Blood Bulldog,5
521,https://cdn2.thedogapi.com/images/nTmwV3lbd.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2012,Lucky,8
522,https://cdn2.thedogapi.com/images/BoBa74iFn.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2017,Lady,3
523,https://cdn2.thedogapi.com/images/9H86qUe1z.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2009,Tank,11
524,https://cdn2.thedogapi.com/images/1Uxk5ayVS.png,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2014,Princess,6
525,https://cdn2.thedogapi.com/images/j5gZeZv_2.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2013,Cody,7
526,https://cdn2.thedogapi.com/images/ZxP-viFTK.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",False,F,2017,Australian Cattle Dog,3
527,https://cdn2.thedogapi.com/images/Q0CNhAunM.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2012,Bearded Collie,8
528,https://cdn2.thedogapi.com/images/-dncpykkP.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2012,Bearded Collie,8
529,https://cdn2.thedogapi.com/images/x6uo30K-M.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2009,Border Collie,11
530,https://cdn2.thedogapi.com/images/4UKTN_dQ5.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2015,Border Collie,5
531,https://cdn2.thedogapi.com/images/q6mwhzuB3.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,F,2010,Bull Terrier,10
532,https://cdn2.thedogapi.com/images/JjT27ESYT.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",True,M,2010,Chesapeake Bay Retriever,10
533,https://cdn2.thedogapi.com/images/-GnlzQbmR.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",True,F,2010,Chesapeake Bay Retriever,10
534,https://cdn2.thedogapi.com/images/_kiOLmJeJ.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,M,2015,Chesapeake Bay Retriever,5
